Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Type,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
swimming cap,#REF!,#REF!,White,No,560,140,51,White,White,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,outdoorsy; sporty; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSwim3,646,10755,uAS3Zs4ySQ4pyH6RT
swimming cap,#REF!,#REF!,Black,No,560,140,51,Black,Black,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,outdoorsy; sporty; vacation,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSwim4,646,10756,rr8CrNSDXd97hv7nG
swimming cap,#REF!,#REF!,Red,No,560,140,51,Red,Red,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,outdoorsy; sporty; vacation,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSwim2,646,10754,KQRwKkZbrS9Hp3Pqn
swimming cap,#REF!,#REF!,Pink,No,560,140,51,Pink,Pink,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,outdoorsy; sporty; vacation,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSwim6,646,10758,TwmdLhEJvcAMW5uQd
swimming cap,#REF!,#REF!,Yellow,No,560,140,51,Yellow,Yellow,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,outdoorsy; sporty; vacation,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSwim0,646,5283,4S6oMqjYboJTkYDYa
swimming cap,#REF!,#REF!,Green,No,560,140,51,Green,Green,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,outdoorsy; sporty; vacation,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSwim7,646,10759,udqqHrSyThDu74dYm
swimming cap,#REF!,#REF!,Light blue,No,560,140,51,Aqua,Aqua,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,outdoorsy; sporty; vacation,7,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSwim1,646,10753,J8ptRi3hr9cA7ygw5
swimming cap,#REF!,#REF!,Blue,No,560,140,51,Blue,Blue,1x1,500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Active,outdoorsy; sporty; vacation,8,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSwim5,646,10757,ygBbSEHmCiJKFM2qa
tam-o'-shanter,#REF!,#REF!,Gray,No,NFS,500,451,Gray,Red,1x1,NA,NA,Gulliver,,NA,NA,All Year,Winter,NA,Free,Free,Elegant,Elegant,formal; work,1,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatScotland1,936,11544,8MbGqyymgLtiQRKoe
tam-o'-shanter,#REF!,#REF!,Red,No,NFS,500,451,Red,Green,1x1,NA,NA,Gulliver,,NA,NA,All Year,Winter,NA,Free,Free,Elegant,Elegant,formal; work,2,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatScotland0,936,6055,Qq6wLbwHJERy8iPM8
tam-o'-shanter,#REF!,#REF!,Green,No,NFS,500,451,Green,Orange,1x1,NA,NA,Gulliver,,NA,NA,All Year,Winter,NA,Free,Free,Elegant,Elegant,formal; work,3,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatScotland3,936,11546,3kErrPCAe35tSu5D3
tam-o'-shanter,#REF!,#REF!,Blue,No,NFS,500,451,Blue,Aqua,1x1,NA,NA,Gulliver,,NA,NA,All Year,Winter,NA,Free,Free,Elegant,Elegant,formal; work,4,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatScotland2,936,11545,74wMAqC9ZuKBRWFif
terry-cloth do-rag,#REF!,#REF!,White,No,490,122,51,White,White,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,outdoorsy; comfy; sporty; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTowel0,669,5311,3A87hGGENrpxFjCBM
terry-cloth do-rag,#REF!,#REF!,Black,No,490,122,51,Black,Black,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,outdoorsy; comfy; sporty; work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTowel1,669,10767,QEsetWK6k6rA3KjT7
terry-cloth do-rag,#REF!,#REF!,Berry red,No,490,122,51,Red,Red,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,outdoorsy; comfy; sporty; work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTowel5,669,10771,Cu6xAyJH8rCoWRJMb
terry-cloth do-rag,#REF!,#REF!,Yellow,No,490,122,51,Yellow,Yellow,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,outdoorsy; comfy; sporty; work,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTowel4,669,10770,uSWxzgQqkwXCTMdnz
terry-cloth do-rag,#REF!,#REF!,Blue,No,490,122,51,Blue,Blue,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,outdoorsy; comfy; sporty; work,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTowel2,669,10768,kgXFxnTS4aTbADwf8
terry-cloth do-rag,#REF!,#REF!,Brown,No,490,122,51,Brown,Brown,1x1,440,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,outdoorsy; comfy; sporty; work,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTowel3,669,10769,TuBbeoKqtgtPZZEGo
terry-cloth nightcap,#REF!,#REF!,Pink,No,840,210,51,Pink,White,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,fairy tale; comfy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatNightcap4,665,10929,HGt3DPCTNwisbCW9m
terry-cloth nightcap,#REF!,#REF!,Orange,No,840,210,51,Orange,White,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,fairy tale; comfy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatNightcap3,665,10928,Yzut5GCm5NybgcDdz
terry-cloth nightcap,#REF!,#REF!,Cream,No,840,210,51,Yellow,White,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,fairy tale; comfy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatNightcap5,665,10930,My8DR9fYtQhGtpQXL
terry-cloth nightcap,#REF!,#REF!,Lime,No,840,210,51,Green,White,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,fairy tale; comfy,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatNightcap7,665,10932,6BN3G63JNZJ9jDhAL
terry-cloth nightcap,#REF!,#REF!,Green,No,840,210,51,Green,White,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,fairy tale; comfy,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatNightcap2,665,10927,2kgwivjrJAf5ypjrF
terry-cloth nightcap,#REF!,#REF!,Light blue,No,840,210,51,Aqua,White,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,fairy tale; comfy,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatNightcap0,665,5304,t4LGnGcdMvkBRWkTk
terry-cloth nightcap,#REF!,#REF!,Blue,No,840,210,51,Blue,White,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,fairy tale; comfy,7,HeadCap,Yes,For sale,1.0.0,Yes,CapHatNightcap1,665,10926,vrvm6dSuy6M92diiv
terry-cloth nightcap,#REF!,#REF!,Purple,No,840,210,51,Purple,White,1x1,760,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Cute,Simple,fairy tale; comfy,8,HeadCap,Yes,For sale,1.0.0,Yes,CapHatNightcap6,665,10931,QWqrKbreY36KWShd5
tiara,#REF!,#REF!,Silver,No,4300,1075,51,Gray,Blue,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Womanly,Elegant,Gorgeous,fairy tale; formal; party; theatrical,1,HeadHairOrnament_Top,Yes,For sale,1.0.0,Yes,CapOrnamentCTiara0,961,7412,wPnrbYEAzgiH4MBCr
tiara,#REF!,#REF!,Rose gold,No,4300,1075,51,Pink,Pink,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Womanly,Elegant,Gorgeous,fairy tale; formal; party; theatrical,2,HeadHairOrnament_Top,Yes,For sale,1.0.0,Yes,CapOrnamentCTiara1,961,9751,Dbzikn9yDDyrjfzhv
tiara,#REF!,#REF!,Gold,No,4300,1075,51,Yellow,Green,1x1,3900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Womanly,Elegant,Gorgeous,fairy tale; formal; party; theatrical,3,HeadHairOrnament_Top,Yes,For sale,1.0.0,Yes,CapOrnamentCTiara2,961,9752,KQMQb3f7wmZFduaPQ
tiara hair,#REF!,#REF!,Silver,No,2940,735,51,Gray,Colorful,1x1,2600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,1,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigPrincess0,1008,6092,dhMP2ThwJYzisAXRH
tiara hair,#REF!,#REF!,Rose gold,No,2940,735,51,Pink,Colorful,1x1,2600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,2,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigPrincess2,1008,9750,fsD6pcbWiDmdnF9Qr
tiara hair,#REF!,#REF!,Gold,No,2940,735,51,Yellow,Colorful,1x1,2600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Womanly,Gorgeous,Elegant,fairy tale; formal; party; theatrical,3,Headgear_HasEar,No,For sale,1.0.0,Yes,CapWigPrincess1,1008,9749,EdQfDQxeZYBGryJop
tiny party cap,#REF!,#REF!,Orange,No,560,140,51,Orange,Green,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; theatrical,1,HeadHairOrnament_Peak,Yes,For sale,2.0.0,Yes,CapOrnamentAParty0,1422,14503,bgHFEwYTeuoibmbRq
tiny party cap,#REF!,#REF!,Light blue,No,560,140,51,Aqua,Red,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; theatrical,2,HeadHairOrnament_Peak,Yes,For sale,2.0.0,Yes,CapOrnamentAParty1,1422,14677,rQX4baCeWWGfpJwNv
tiny party cap,#REF!,#REF!,Yellow,No,560,140,51,Yellow,Aqua,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; theatrical,3,HeadHairOrnament_Peak,Yes,For sale,2.0.0,Yes,CapOrnamentAParty2,1422,14678,2urn848XhGyLAoM6R
tiny party cap,#REF!,#REF!,Green,No,560,140,51,Green,Purple,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; theatrical,4,HeadHairOrnament_Peak,Yes,For sale,2.0.0,Yes,CapOrnamentAParty3,1422,14679,EYKxAnkssTxmfEZWF
tiny party cap,#REF!,#REF!,Purple,No,560,140,51,Purple,Orange,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; theatrical,5,HeadHairOrnament_Peak,Yes,For sale,2.0.0,Yes,CapOrnamentAParty4,1422,14680,46NDBGv3vB4HbJ37Z
tiny party cap,#REF!,#REF!,Red,No,560,140,51,Red,Yellow,1x1,500,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; theatrical,6,HeadHairOrnament_Peak,Yes,For sale,2.0.0,Yes,CapOrnamentAParty5,1422,14681,G2zJKysWMrXCHxE6g
top hat,#REF!,#REF!,White,No,2100,525,51,White,Blue,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,formal; party; theatrical; work,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSilkhat1,580,11033,NfzKSM4CXGwoitHMy
top hat,#REF!,#REF!,Black,No,2100,525,51,Black,Red,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,formal; party; theatrical; work,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSilkhat0,580,5129,YvQcqHBTgjgyuCG3W
top hat,#REF!,#REF!,Red,No,2100,525,51,Red,Black,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,formal; party; theatrical; work,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSilkhat4,580,11036,uydvrPNDFed35vTaf
top hat,#REF!,#REF!,Blue,No,2100,525,51,Blue,Black,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,formal; party; theatrical; work,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSilkhat5,580,11037,AFCuyyQqrQGgLTC9G
top hat,#REF!,#REF!,Purple,No,2100,525,51,Purple,Purple,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,formal; party; theatrical; work,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSilkhat3,580,11035,Gn2rW4vjXj6vw5Gz6
top hat,#REF!,#REF!,Brown,No,2100,525,51,Brown,Red,1x1,1900,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Cool,formal; party; theatrical; work,6,HeadCap,Yes,For sale,1.0.0,Yes,CapHatSilkhat2,580,11034,My46PzCxXpEDuwAjQ
tough helmet,#REF!,#REF!,Black,No,5880,1470,51,Black,Yellow,1x1,5300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Gorgeous,fairy tale; goth,1,HeadFullFace,No,For sale,2.0.0,Yes,CapFullfaceBoss0,1451,14763,tFeecm7qnoNjiPtJh
tough helmet,#REF!,#REF!,Gold,No,5880,1470,51,Yellow,Red,1x1,5300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Gorgeous,fairy tale; goth,2,HeadFullFace,No,For sale,2.0.0,Yes,CapFullfaceBoss1,1451,527,7ufkX27mjN5fQYdwf
tough helmet,#REF!,#REF!,Silver,No,5880,1470,51,Gray,Blue,1x1,5300,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Cool,Gorgeous,fairy tale; goth,3,HeadFullFace,No,For sale,2.0.0,Yes,CapFullfaceBoss2,1451,528,3KZKP9CYknTgvNifu
tropical hat,#REF!,#REF!,White,No,700,175,51,White,Yellow,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Free,Active,Active,outdoorsy; comfy; vacation,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatOutdoorpine1,1153,12041,G4gbisnhEmJMw8cYR
tropical hat,#REF!,#REF!,Pink,No,700,175,51,Pink,Yellow,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Free,Active,Active,outdoorsy; comfy; vacation,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatOutdoorpine4,1153,12111,uumdb44ZbxgskiAbQ
tropical hat,#REF!,#REF!,Yellow,No,700,175,51,Yellow,Orange,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Free,Active,Active,outdoorsy; comfy; vacation,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatOutdoorpine3,1153,12110,LMgNdZK7QocLfopTk
tropical hat,#REF!,#REF!,Mint,No,700,175,51,Green,Yellow,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Free,Active,Active,outdoorsy; comfy; vacation,4,HeadCap,Yes,For sale,1.0.0,Yes,CapHatOutdoorpine0,1153,11061,EYbZgXS2NmCb4mqHj
tropical hat,#REF!,#REF!,Blue,No,700,175,51,Blue,Yellow,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,All Year,NA,Free,Free,Active,Active,outdoorsy; comfy; vacation,5,HeadCap,Yes,For sale,1.0.0,Yes,CapHatOutdoorpine2,1153,12042,WbeLRLpQrRGG6JHbx
tropical turban,#REF!,#REF!,Green,No,800,200,51,Yellow,Green,1x1,720,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Active,Simple,everyday; party; comfy; sporty,1,HeadCap,Yes,For sale,2.0.0,Yes,CapHatLuminousbandana0,1437,14689,ek9HhPD45Nz4ySXPM
tropical turban,#REF!,#REF!,Red,No,800,200,51,Aqua,Red,1x1,720,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Active,Simple,everyday; party; comfy; sporty,2,HeadCap,Yes,For sale,2.0.0,Yes,CapHatLuminousbandana1,1437,273,CfMxpzjofjMyuhxDE
tropical turban,#REF!,#REF!,Purple,No,800,200,51,Pink,Purple,1x1,720,Poki,Able Sisters,,NA,NA,Summer,All Year,NA,Free,Free,Active,Simple,everyday; party; comfy; sporty,3,HeadCap,Yes,For sale,2.0.0,Yes,CapHatLuminousbandana2,1437,274,tsTNZGKQEgKh3Y6PM
tsunokakushi,#REF!,#REF!,NA,No,2940,735,51,White,Colorful,1x1,2600,Poki,Able Sisters,,Wedding Season (Nook Shopping),Yes,All Year,All Year,NA,Free,Free,Elegant,Simple,formal; party,1,Headgear_HasEar,Yes,For sale,1.10.0,Yes,CapWigTsunokakushi0,1374,14279,QiszKZAMnA5ZBfs5Q
tubeteika,#REF!,#REF!,Red,No,NFS,500,451,Red,Brown,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,1,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek0,1163,10913,QFGyvXwscrvo5e89i
tubeteika,#REF!,#REF!,Camel,No,NFS,500,451,Orange,Brown,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,2,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek2,1163,12031,A9ngwk6oXJE8XaaJE
tubeteika,#REF!,#REF!,Blue,No,NFS,500,451,Aqua,Blue,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,3,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek1,1163,12030,DN8N7BZPCEFKTDnr8
tubeteika,#REF!,#REF!,Purple,No,NFS,500,451,Purple,Pink,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Gorgeous,Elegant,everyday; formal,4,HeadCap,Yes,Not for sale,1.0.0,Yes,CapHatUzbek3,1163,12032,Sa9vDNBf9ocfTGG3u
tulip crown,#REF!,#REF!,NA,Yes,NFS,400,103,Red,Yellow,1x1,NA,NA,Crafting,,NA,NA,All Year,Spring,NA,Free,Free,Cute,Simple,fairy tale; party; vacation,1,HeadHairOrnament_Top,Yes,Not for sale,1.0.0,Yes,CapOrnamentTulip1,558,5102,boCfvbAPGLLbHxadk
tulip hat,#REF!,#REF!,Orange,No,630,157,51,Orange,Orange,1x1,570,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Simple,Active,outdoorsy; comfy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulip0,656,5293,2atryTheqj4uK8rjW
tulip hat,#REF!,#REF!,Camel,No,630,157,51,Yellow,Yellow,1x1,570,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Simple,Active,outdoorsy; comfy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulip2,656,11835,PvPMhvS3sWaWYG4DX
tulip hat,#REF!,#REF!,Brown,No,630,157,51,Brown,Brown,1x1,570,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,Winter,Free,Free,Simple,Active,outdoorsy; comfy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTulip1,656,11834,ycT7cnbbqh4N5XsrJ
turban,#REF!,#REF!,Pink,No,NFS,800,451,White,Pink,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,everyday; formal,1,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban2,741,11864,9Ge7K5fRmCEB9mfed
turban,#REF!,#REF!,Yellow,No,NFS,800,451,White,Yellow,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,everyday; formal,2,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban3,741,11865,NN79zprnvwsTRJHyC
turban,#REF!,#REF!,Blue,No,NFS,800,451,White,Aqua,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,everyday; formal,3,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban1,741,11863,csnWeqARQSaAPZvMP
turban,#REF!,#REF!,Purple,No,NFS,800,451,White,Purple,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,everyday; formal,4,Headgear_NoEar,No,Not for sale,1.0.0,Yes,CapHelmetTurban0,741,5434,jLqvgtKncu6AqkAXw
tweed cap,#REF!,#REF!,Green,No,1100,275,51,Green,Green,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; outdoorsy,1,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTweed2,1065,11984,kYQH5dhveFPmxHfWx
tweed cap,#REF!,#REF!,Blue,No,1100,275,51,Blue,Aqua,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,everyday; outdoorsy,2,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTweed1,1065,11983,kbCkjCj5kJ7WLR29a
tweed cap,#REF!,#REF!,Brown,No,1100,275,51,Brown,Beige,1x1,990,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Elegant,Simple,everyday; outdoorsy,3,HeadCap,Yes,For sale,1.0.0,Yes,CapHatTweed0,1065,9769,sxk5X5gG96rfuDTFn
twisted hachimaki,#REF!,#REF!,Blue,No,680,170,51,Blue,White,1x1,610,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; sporty,1,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband0,1387,14295,DBnstSWewGCmT4kxk
twisted hachimaki,#REF!,#REF!,Red,No,680,170,51,Red,White,1x1,610,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; sporty,2,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband1,1387,520,TwA2WxK9eCtYokxpJ
twisted hachimaki,#REF!,#REF!,Green,No,680,170,51,Green,White,1x1,610,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; sporty,3,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband3,1387,523,FM8ubLT4uPmKf2uwH
twisted hachimaki,#REF!,#REF!,Purple,No,680,170,51,Purple,White,1x1,610,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; sporty,4,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband4,1387,524,7v3RsD4dzBBGvx2im
twisted hachimaki,#REF!,#REF!,White,No,680,170,51,White,White,1x1,610,Poki,Able Sisters,,NA,NA,All Year,All Year,NA,Free,Free,Active,Simple,party; sporty,5,HeadHairOrnament_Top,Yes,For sale,2.0.0,Yes,CapOrnamentCTwistedheadband2,1387,521,x6NAxGvvqFk2YsKTX
veil,#REF!,#REF!,Pink,No,NFS,800,451,Red,Yellow,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,formal; party; theatrical,1,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil2,834,11882,peNBBPLzRX8veChtN
veil,#REF!,#REF!,Yellow,No,NFS,800,451,Yellow,Yellow,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,formal; party; theatrical,2,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil3,834,11883,EpofotkFGiHMcHaBK
veil,#REF!,#REF!,Blue,No,NFS,800,451,Aqua,Yellow,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,formal; party; theatrical,3,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil0,834,5684,aMMRZzuDjMAw2tvJa
veil,#REF!,#REF!,Purple,No,NFS,800,451,Purple,Yellow,1x1,NA,NA,Gulliver,,NA,NA,All Year,All Year,NA,Free,Free,Elegant,Elegant,formal; party; theatrical,4,HeadFullFace,No,Not for sale,1.0.0,Yes,CapFullfaceVeil1,834,11881,uBW729W6LrWC2FLce
