Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,HHA Base Points,Color 1,Color 2,Size,Exchange Price,Exchange Currency,Source,Source Notes,Season/Event,Season/Event Exclusive,Seasonal Availability,Seasonality,Mannequin Season,Gender,Villager Gender,Style 1,Style 2,Label Themes,Sort Order,Villager Equippable,Catalog,Version Added,Unlocked?,Filename,ClothGroup ID,Internal ID,Unique Entry ID
snowy sweater,#REF!,#REF!,Black,No,1450,362,51,Black,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,NA,Free,Free,Simple,Elegant,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSnow2,207,7739,JenJM83tsQkxj8A8p
snowy sweater,#REF!,#REF!,Blue,No,1450,362,51,Blue,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Winter (shopping),No,Winter,Winter,Winter,Free,Free,Simple,Elegant,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSnow1,207,7738,ReaDaMN7hRQ68nhos
soccer-uniform top,#REF!,#REF!,White,No,1330,332,51,White,Black,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHSoccer7,97,9385,LR5TeDTpMDx8e4mxX
soccer-uniform top,#REF!,#REF!,Black,No,1330,332,51,Black,Red,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHSoccer1,97,9379,qm26e2wwCDtpa56F3
soccer-uniform top,#REF!,#REF!,Red,No,1330,332,51,Red,Blue,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHSoccer2,97,9380,gdczq2ajJj8kDu4eZ
soccer-uniform top,#REF!,#REF!,Orange,No,1330,332,51,Orange,White,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHSoccer6,97,9384,aaqEhL2A4aLasNjjS
soccer-uniform top,#REF!,#REF!,Yellow,No,1330,332,51,Yellow,Green,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHSoccer0,97,3249,4rvWx7peff8vvTL2C
soccer-uniform top,#REF!,#REF!,Green,No,1330,332,51,Green,White,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHSoccer5,97,9383,AEPxQENXZtiTbJpej
soccer-uniform top,#REF!,#REF!,Light blue,No,1330,332,51,Aqua,White,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,7,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHSoccer4,97,9382,AMfAdzPJm7o69rXSr
soccer-uniform top,#REF!,#REF!,Blue,No,1330,332,51,Blue,Blue,1x1,1200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Active,Active,sporty; work,8,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHSoccer3,97,9381,aYsifYzk8DCczrYw4
space parka,#REF!,#REF!,Blue,No,1680,420,51,Blue,Purple,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Cool,Gorgeous,party; comfy; sporty; theatrical,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSpaceparker0,351,4418,RKu83zEuZKMuoLw5x
space parka,#REF!,#REF!,Purple,No,1680,420,51,Purple,Green,1x1,1500,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Cool,Gorgeous,party; comfy; sporty; theatrical,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSpaceparker1,351,7605,Noym3aFiEvkC5dXtj
sparkly embroidered tank,#REF!,#REF!,Red,No,960,240,51,White,Red,1x1,860,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,Summer,Free,Free,Cute,Gorgeous,party; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatNSequins0,440,4560,uHLXx9bzdnrHaEAEf
sparkly embroidered tank,#REF!,#REF!,Yellow,No,960,240,51,White,Yellow,1x1,860,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Gorgeous,party; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatNSequins1,440,8388,KEuj8i8DpykejzuQ3
sparkly embroidered tank,#REF!,#REF!,Blue,No,960,240,51,White,Blue,1x1,860,Poki,Able Sisters,Available from Able Sisters shop only,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cute,Gorgeous,party; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopCoatNSequins2,440,8389,gbkXTroTHeR2o77Kc
spider-web tee,#REF!,#REF!,NA,No,960,240,51,Black,Gray,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Summer,NA,Free,Free,Cool,Cool,goth; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHSpider0,1036,8207,JgLgunkcJB2WrFMYH
sports tank,#REF!,#REF!,1,No,640,160,51,Red,White,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Active,sporty; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBibs0,948,4673,muEszebFe4jHSPbwz
sports tank,#REF!,#REF!,2,No,640,160,51,Blue,White,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Active,sporty; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBibs1,948,8061,kwCsBkngG49YNEe2b
sports tank,#REF!,#REF!,3,No,640,160,51,Green,White,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Active,sporty; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBibs2,948,8062,whnoGZKtYTyZYBQq3
sports tank,#REF!,#REF!,4,No,640,160,51,Pink,White,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Active,sporty; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBibs3,948,8063,aH42PupggG4Yb2Hfx
sports tank,#REF!,#REF!,5,No,640,160,51,Yellow,White,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Active,sporty; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBibs4,948,8064,bkRvhLp2FSMstk3Kj
sports tank,#REF!,#REF!,6,No,640,160,51,Orange,White,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Active,sporty; work,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBibs5,948,8065,AHehtCJZRocPG9As2
sports tank,#REF!,#REF!,7,No,640,160,51,Purple,White,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Active,sporty; work,7,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBibs6,948,8066,u5mAXQF2RGWvPvyWx
sports tank,#REF!,#REF!,8,No,640,160,51,Black,White,1x1,580,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Summer,NA,Free,Free,Simple,Active,sporty; work,8,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBibs7,948,8067,H7nzBbi5tNZjA2Trw
staff uniform,#REF!,#REF!,Pink,No,800,200,51,Pink,White,1x1,720,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,work,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHStaff2,901,8414,JCS5RiCf6AqeWMt6j
staff uniform,#REF!,#REF!,Yellow,No,800,200,51,Yellow,White,1x1,720,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,work,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHStaff1,901,8413,Eudn3rhNEGjRTW8X8
staff uniform,#REF!,#REF!,Blue,No,800,200,51,Blue,White,1x1,720,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,Summer,NA,Free,Free,Simple,Simple,work,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHStaff0,901,5841,nnJozpZ4zLuGPZDjX
starry tank,#REF!,#REF!,NA,No,800,200,51,White,Colorful,1x1,720,Poki,Nook Shopping Daily Selection,,Summer (shopping),No,Summer,Summer,NA,Free,Free,Active,Simple,everyday; comfy; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNStar0,1046,9535,5wGwiPDDCpRRrpfT5
striped shirt,#REF!,#REF!,Red,No,960,240,51,Red,White,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder1,6,4145,eF7ZEj3sPJrS9G7Mi
striped shirt,#REF!,#REF!,Yellow,No,960,240,51,Yellow,White,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder3,6,4147,KGoWJydJMvXqKCKpn
striped shirt,#REF!,#REF!,Green,No,960,240,51,Green,White,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder2,6,4146,84izFAi6bBPv5edff
striped shirt,#REF!,#REF!,Blue,No,960,240,51,Aqua,White,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder0,6,2655,vgEfkXFPyifgAyATG
striped shirt,#REF!,#REF!,Navy blue,No,960,240,51,Blue,White,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder5,6,4149,kT4cMKGyCD67dDRWX
striped shirt,#REF!,#REF!,Purple,No,960,240,51,Purple,White,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsLBorder4,6,4148,woLTfo2crrKthysut
striped tank,#REF!,#REF!,Gray,No,800,200,51,Gray,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Active,comfy; vacation,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder5,151,7766,BgxtqaBgskSCEd8b5
striped tank,#REF!,#REF!,Black,No,800,200,51,Black,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Active,comfy; vacation,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder6,151,7767,acskJKstuFgAbw7eb
striped tank,#REF!,#REF!,Red,No,800,200,51,Red,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Active,comfy; vacation,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder4,151,7765,ks3TkrFKGAp6x4Wsu
striped tank,#REF!,#REF!,Pink,No,800,200,51,Pink,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Active,comfy; vacation,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder7,151,7768,nsMGZ36p5fequXN22
striped tank,#REF!,#REF!,Orange,No,800,200,51,Orange,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Active,comfy; vacation,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder1,151,7762,BtqSk8FndWfKhDeTt
striped tank,#REF!,#REF!,Yellow,No,800,200,51,Yellow,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Active,comfy; vacation,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder3,151,7764,oYeG4KAgMdAShGLCX
striped tank,#REF!,#REF!,Green,No,800,200,51,Green,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Active,comfy; vacation,7,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder0,151,3383,QHG2qJs7fLjDy9JaQ
striped tank,#REF!,#REF!,Blue,No,800,200,51,Blue,White,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,Summer,Free,Free,Simple,Active,comfy; vacation,8,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsNBorder2,151,7763,ezj5cvFpzS2oEQJ4i
striped tee,#REF!,#REF!,White,No,800,200,51,White,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder5,284,7761,NxcRkH2K4AvA9bjiC
striped tee,#REF!,#REF!,Red,No,800,200,51,Red,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Simple,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder1,284,7757,xM5tGTp4gX2iXunZQ
striped tee,#REF!,#REF!,Green,No,800,200,51,Green,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Simple,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder3,284,7759,fQHaw5kjx4eQSsciL
striped tee,#REF!,#REF!,Navy blue,No,800,200,51,Blue,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Simple,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder0,284,4275,oyJSjbWx56XeeKLqf
striped tee,#REF!,#REF!,Purple,No,800,200,51,Purple,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Simple,everyday; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder4,284,7760,GTZxS8MPPsdWHkbq6
striped tee,#REF!,#REF!,Camel,No,800,200,51,Beige,Black,1x1,720,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,Summer (shopping),No,Summer,Spring,NA,Free,Free,Simple,Simple,everyday; comfy,6,Yes,For sale,1.0.0,Yes,TopsTexTopTshirtsHBorder2,284,7758,TPTRAgK5JAZJkgZ9W
sushi chef's outfit,#REF!,#REF!,White,No,1800,450,51,White,Blue,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatHItamae0,110,3268,vkeKiMktDyh5p83vv
sushi chef's outfit,#REF!,#REF!,Dark blue,No,1800,450,51,Black,Beige,1x1,1600,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,work,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatHItamae1,110,9204,gpgzNGtfQ9456Yezq
sweater on shirt,#REF!,#REF!,Gray,No,960,240,51,White,Gray,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,comfy; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTiedsweater4,138,8497,Gr3ZpaDPjpb4gqmMq
sweater on shirt,#REF!,#REF!,Pink,No,960,240,51,White,Pink,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,All Year,Free,Free,Elegant,Simple,comfy; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTiedsweater0,138,3328,wB2XQvnvbYXfiWTh3
sweater on shirt,#REF!,#REF!,Yellow,No,960,240,51,White,Yellow,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,comfy; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTiedsweater2,138,8495,gNQ5tYcaaRzb5bihx
sweater on shirt,#REF!,#REF!,Green,No,960,240,51,White,Green,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,comfy; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTiedsweater3,138,8496,EYYfj7mgf6DdnweuF
sweater on shirt,#REF!,#REF!,Blue,No,960,240,51,White,Aqua,1x1,860,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Free,Elegant,Simple,comfy; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTiedsweater1,138,8494,oqq2HCEMpjf6pENRm
sweater-vest,#REF!,#REF!,White,No,1400,350,51,White,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Elegant,everyday; formal; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLVest3,179,8118,Ae7ZoYRhXDRTrcpEd
sweater-vest,#REF!,#REF!,Gray,No,1400,350,51,Gray,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Elegant,everyday; formal; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLVest2,179,8117,uF7qkDwe4gyBwbvMg
sweater-vest,#REF!,#REF!,Navy blue,No,1400,350,51,Blue,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Elegant,everyday; formal; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLVest1,179,8116,aGwN69g2YJcPXLjup
sweater-vest,#REF!,#REF!,Beige,No,1400,350,51,Beige,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Elegant,everyday; formal; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLVest0,179,3489,53gMbNfZdTPGyLz5Y
sweatshirt,#REF!,#REF!,Gray,No,700,175,51,Gray,Gray,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat0,220,3671,q2Fde7HQetuevce2p
sweatshirt,#REF!,#REF!,Red,No,700,175,51,Red,Red,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat4,220,7979,RYtfMGbrEPPX6wHhp
sweatshirt,#REF!,#REF!,Yellow,No,700,175,51,Yellow,Yellow,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat2,220,7977,pTn9SnuQSMBbBWSMc
sweatshirt,#REF!,#REF!,Green,No,700,175,51,Green,Green,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat1,220,7976,ivwHMNfNcwzejLymJ
sweatshirt,#REF!,#REF!,Blue,No,700,175,51,Blue,Blue,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat5,220,7980,hve5xBawbuGjRXF2R
sweatshirt,#REF!,#REF!,Purple,No,700,175,51,Purple,Purple,1x1,630,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,All Year,NA,Free,Free,Simple,Simple,everyday; comfy,6,Yes,For sale,1.0.0,Yes,TopsTexTopOuterLSweat3,220,7978,cTCY4eZf6ie75hanr
sweetheart tank and shirt,#REF!,#REF!,Gray,No,1200,300,51,Gray,White,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Womanly,Elegant,Simple,everyday; comfy,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBustier0,451,4578,gwnNYkzXpXQS7iRb9
sweetheart tank and shirt,#REF!,#REF!,Pink,No,1200,300,51,Pink,White,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Womanly,Elegant,Simple,everyday; comfy,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBustier3,451,9034,GZSDRuMgmwaLjKDdf
sweetheart tank and shirt,#REF!,#REF!,Beige,No,1200,300,51,Orange,White,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Womanly,Elegant,Simple,everyday; comfy,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBustier1,451,9032,rRoxaLN2cg4PzNqrn
sweetheart tank and shirt,#REF!,#REF!,Green,No,1200,300,51,Green,White,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Womanly,Elegant,Simple,everyday; comfy,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBustier2,451,9033,5cH3DQ8pqiyya7wFu
sweetheart tank and shirt,#REF!,#REF!,Blue,No,1200,300,51,Blue,White,1x1,1100,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Autumn,NA,Free,Womanly,Elegant,Simple,everyday; comfy,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLBustier4,451,9035,mYT5zFDFWRaghdePf
tailcoat,#REF!,#REF!,White,No,2500,625,51,White,Blue,1x1,2200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Elegant,Elegant,formal; party; theatrical,1,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTailcoat1,367,8284,At575nEKr4yoexzfJ
tailcoat,#REF!,#REF!,Black,No,2500,625,51,Black,Gray,1x1,2200,Poki,Able Sisters,Available from Able Sisters shop only,NA,NA,All Year,All Year,NA,Free,Manly,Elegant,Elegant,formal; party; theatrical,2,Yes,For sale,1.0.0,Yes,TopsTexTopCoatLTailcoat0,367,4440,BcAFCR5xgoJ2gfCnu
tailored jacket,#REF!,#REF!,Gray,No,1400,350,51,Gray,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Elegant,formal; work,1,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored0,177,3474,6JowjzkiZriByKcbA
tailored jacket,#REF!,#REF!,Black,No,1400,350,51,Black,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Elegant,formal; work,2,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored1,177,8272,qQTHCADcSmYhBpYrd
tailored jacket,#REF!,#REF!,Green,No,1400,350,51,Green,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Elegant,formal; work,3,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored4,177,8275,F9fAnH5brQ5YCq6xc
tailored jacket,#REF!,#REF!,Navy blue,No,1400,350,51,Blue,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Elegant,formal; work,4,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored2,177,8273,xsqaCmyS92Kp96bfB
tailored jacket,#REF!,#REF!,Beige,No,1400,350,51,Beige,White,1x1,1300,Poki,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,NA,NA,All Year,Spring,NA,Free,Free,Simple,Elegant,formal; work,5,Yes,For sale,1.0.0,Yes,TopsTexTopYshirtsLTailored3,177,8274,hfhFgRPj7cJZRdKkX
