Name,Variation,DIY,Buy,Sell,Source,Source Notes,Catalog,Tab,Tag,Customize,Cyrus,Image,HHP Source
workout top (Lime),Lime,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTraining0.png,"['Peck', 'Vivian']"
workout top (Orange),Orange,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTraining2.png,"['Peck', 'Vivian']"
workout top (Pink),Pink,False,560,140,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsNTraining1.png,"['Peck', 'Vivian']"
yodel cardigan (Beige),Beige,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordiccardigan1.png,"['Stu', 'Gloria']"
yodel cardigan (Ice blue),Ice blue,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordiccardigan0.png,"['Stu', 'Gloria']"
yodel cardigan (Mint),Mint,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordiccardigan3.png,"['Stu', 'Gloria']"
yodel cardigan (Mustard),Mustard,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordiccardigan2.png,"['Anchovy', 'Stu', 'Gloria']"
yodel cardigan (Navy blue),Navy blue,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordiccardigan5.png,"['Stu', 'Gloria']"
yodel cardigan (Red),Red,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordiccardigan4.png,"['Stu', 'Gloria']"
yodel sweater (Beige),Beige,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordic1.png,"['Gloria', 'Clyde']"
yodel sweater (Camel),Camel,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordic0.png,"['Gloria', 'Clyde']"
yodel sweater (Light gray),Light gray,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordic2.png,"['Gloria', 'Clyde']"
yodel sweater (Off-white),Off-white,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordic4.png,"['Gloria', 'Clyde']"
yodel sweater (Orange),Orange,False,1440,360,Able Sisters,Available from either Mabel's temporary shop or Able Sisters shop,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopOuterLNordic3.png,"['Gloria', 'Clyde']"
young-royal shirt (Black),Black,False,1440,360,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLPrince1.png,"['Colton', 'Julian', 'Elvis', 'Lionel']"
young-royal shirt (Blue),Blue,False,1440,360,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLPrince3.png,"['Colton', 'Julian', 'Elvis', 'Lionel']"
young-royal shirt (Cream),Cream,False,1440,360,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLPrince4.png,"['Colton', 'Julian', 'Elvis', 'Lionel']"
young-royal shirt (Pink),Pink,False,1440,360,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLPrince2.png,"['Colton', 'Julian', 'Elvis', 'Lionel']"
young-royal shirt (White),White,False,1440,360,Able Sisters,Available from Able Sisters shop only,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopYshirtsLPrince0.png,"['Colton', 'Julian', 'Elvis', 'Lionel']"
zen uniform (Blue),Blue,False,1280,320,Able Sisters,,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLJapanesestyle1.png,"['Mitzi', 'Restaurant']"
zen uniform (Golden yellow),Golden yellow,False,1280,320,Able Sisters,,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLJapanesestyle2.png,"['Mitzi', 'Restaurant']"
zen uniform (Green),Green,False,1280,320,Able Sisters,,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLJapanesestyle3.png,"['Mitzi', 'Restaurant']"
zen uniform (Purple),Purple,False,1280,320,Able Sisters,,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLJapanesestyle4.png,"['Mitzi', 'Restaurant']"
zen uniform (Red),Red,False,1280,320,Able Sisters,,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopCoatLJapanesestyle0.png,"['Mitzi', 'Restaurant']"
zigzag shirt,,False,960,240,Nook Shopping Daily Selection,,For sale,fashion items,tops,False,False,https://acnhcdn.com/latest/FtrIcon/TopsTexTopTshirtsLJagged0.png,['From player catalog after 27th home']
DAL umbrella,,False,,1010,Dodo Airlines,Received in mail from DAL after 160 flights,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaDoc0.png,['From player catalog after 27th home']
Nook Inc. umbrella,,False,,3500,Nook Miles Redemption,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaRco0.png,['From player catalog after 27th home']
Paradise Planning umbrella,,False,,500,Wardell,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaTakumi0.png,['From player catalog after 27th home']
Toad parasol,,False,750,187,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPolkadotRed.png,"['Peaches', 'Carrie']"
apple umbrella,,True,,1400,Crafting,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaApple0.png,"['Rilla', 'Apple']"
bat umbrella,,False,840,210,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaBat0.png,"['Moe', 'Raymond', 'Hamphrey', 'Roscoe', 'Eugene', 'Cobb']"
beach umbrella,,False,770,192,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaBeach0.png,"['Bud', 'Marina', 'Keaton', 'Hopper', 'Cashmere']"
bear umbrella,,False,1570,392,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaBear0.png,"['Maple', 'Bangle']"
black chic umbrella,,False,1620,405,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPacodarace5.png,['Elise']
black lace umbrella,,False,750,187,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaRace0.png,"['Broffina', 'Queenie']"
blue dot parasol,,False,750,187,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPolkadot2.png,['Peaches']
blue shiny-bows parasol,,False,1620,405,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPacodarace2.png,['Sherb']
blue umbrella,,False,770,192,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaStandard2.png,['From player catalog after 27th home']
busted umbrella,,False,1570,392,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaBroken0.png,['Limberg']
camo umbrella,,False,650,162,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaOutdoor0.png,['Sly']
candy umbrella,,False,770,192,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaGingham0.png,['From player catalog after 27th home']
cherry umbrella,,True,,1400,Crafting,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaCherry0.png,['From player catalog after 27th home']
cherry-blossom umbrella,,True,,2800,Crafting,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaCherryblossom0.png,['Flora']
eggy parasol,,False,750,187,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPolkadot1.png,"['Peaches', 'Cally']"
exquisite parasol,,False,1670,417,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaChina0.png,"['Pekoe', 'Gladys', 'Blanche', 'Snake']"
fairy-tale umbrella,,False,820,205,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaFairytale0.png,['Spork']
fish umbrella,,False,,80,C.J.,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaFish0.png,['From player catalog after 27th home']
frog umbrella,,False,1570,392,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaFrog0.png,"['Lily', 'Toby']"
gelato umbrella,,False,750,187,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaTricolor0.png,['Bill']
ghost umbrella,,False,1670,417,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaTeruteru0.png,"['Toby', 'Cally']"
grape umbrella,,False,1550,387,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaGrape0.png,['From player catalog after 27th home']
green chic umbrella,,False,1620,405,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPacodarace4.png,['From player catalog after 27th home']
green umbrella,,False,770,192,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaStandard3.png,['Azalea']
hydrangea umbrella,,False,750,187,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaHydrangea0.png,['From player catalog after 27th home']
kabuki umbrella,,False,1670,417,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaKabuki0.png,['Snake']
kiwi umbrella,,False,1550,387,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaKiwi0.png,['From player catalog after 27th home']
lacy parasol,,False,1550,387,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaLace0.png,"['Monique', 'Tia', 'Bubbles', 'Colton', 'Lucy', 'Dotty', 'Muffy']"
ladybug umbrella,,False,,80,Flick,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaLadybug0.png,['From player catalog after 27th home']
leaf umbrella,,True,,300,Crafting,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaLeaf0.png,"['Lily', 'Dotty', 'Coco', 'Toby', 'Azalea']"
lemon umbrella,,False,770,192,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaGingham4.png,['Victoria']
logo umbrella,,False,650,162,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaLogo0.png,['From player catalog after 27th home']
maple-leaf umbrella,,True,,2800,Crafting,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaAutumn0.png,"['Deirdre', 'Coco']"
melon umbrella,,False,770,192,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaGingham1.png,['From player catalog after 27th home']
mini-flower-print umbrella,,False,750,187,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaFlorets0.png,['From player catalog after 27th home']
mint umbrella,,False,770,192,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaGingham2.png,"['Carmen', 'Mint']"
mush umbrella,,True,,1200,Crafting,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaMushroom0.png,"['Alli', 'Deirdre', 'Chelsea', 'Spork']"
orange umbrella,,True,,1400,Crafting,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaOrange0.png,"['Tangy', 'Tasha']"
panda umbrella,,False,1570,392,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPanda0.png,"['Pinky', 'Maple', 'Chester', 'Bangle']"
paper parasol,,False,870,217,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaBangasa0.png,"['Mallary', 'Walt', 'Dora', 'Gladys', 'Snake', 'Toby']"
patterned vinyl umbrella,,False,750,187,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaBoundary0.png,['From player catalog after 27th home']
peach umbrella,,True,,1400,Crafting,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPeach0.png,['Flora']
pear umbrella,,True,,1400,Crafting,,Not for sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPear0.png,['Apple']
petal parasol,,False,1590,397,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaMargaret0.png,"['Bob', 'Soleil', 'Aurora']"
picnic umbrella,,False,770,192,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaGingham3.png,['Bonbon']
pineapple umbrella,,False,1550,387,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPineapple0.png,['Victoria']
pink shiny-bows parasol,,False,1620,405,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPacodarace0.png,"['Sherb', 'Flora']"
pink umbrella,,False,770,192,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaSchool0.png,['Flora']
purple chic umbrella,,False,1620,405,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPacoda0.png,['From player catalog after 27th home']
purple shiny-bows parasol,,False,1620,405,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPacodarace1.png,['From player catalog after 27th home']
rainbow umbrella,,False,840,210,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaRainbow0.png,['From player catalog after 27th home']
raindrop umbrella,,False,750,187,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaRain0.png,['From player catalog after 27th home']
red chic umbrella,,False,1620,405,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaPacodarace6.png,"['Astrid', 'Tiffany']"
red umbrella,,False,770,192,Nook's Cranny,,For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaStandard1.png,['From player catalog after 27th home']
snowflake umbrella,,False,1550,387,Nook's Cranny,Available in Nook's Cranny (upgraded only),For sale,fashion items,umbrellas,False,False,https://acnhcdn.com/latest/FtrIcon/UmbrellaCrystal0.png,"['Flurry', 'Bianca']"
